,지역(구),폐업연월,경양식,기타,김밥(도시락),까페,분식,뷔페식,식육(숯불구이),외국음식전문점(인도태국등),일식,정종/대포집/소주방,중국식,통닭(치킨),패밀리레스트랑,패스트푸드,한식,횟집
489,서초구,202105,2.054794521,2.479338843,16.66666667,5.263157895,3.47826087,0.0,0.0,4.166666667,2.43902439,5.0,5.882352941,2.898550725,50.0,0.0,4.525547445,0.0
490,서초구,202106,1.369863014,4.545454545,0.0,1.315789474,3.47826087,0.0,0.0,4.166666667,7.317073171,5.0,3.921568627,2.173913043,0.0,0.0,3.503649635,0.0
491,서초구,202107,4.794520548,3.719008264,0.0,1.315789474,5.217391304,0.0,14.28571429,0.0,4.87804878,0.0,1.960784314,2.898550725,0.0,0.0,2.773722628,0.0
492,서초구,202108,0.0,2.892561983,0.0,1.315789474,0.0,0.0,0.0,4.166666667,2.43902439,0.0,0.0,2.898550725,0.0,0.0,2.773722628,0.0
493,서초구,202109,4.109589041,4.132231405,0.0,3.947368421,4.347826087,0.0,0.0,4.166666667,2.43902439,10.0,5.882352941,2.898550725,0.0,14.28571429,3.795620438,0.0
494,서초구,202110,0.684931507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.437956204,0.0
507,성동구,202002,3.296703297,2.597402597,0.0,18.18181818,1.639344262,0.0,0.0,0.0,0.0,14.28571429,0.0,2.830188679,0.0,0.0,3.350515464,0.0
508,성동구,202003,3.296703297,5.844155844,0.0,0.0,9.836065574,0.0,0.0,0.0,1.886792453,0.0,4.761904762,0.943396226,0.0,0.0,3.608247423,0.0
509,성동구,202004,4.395604396,4.545454545,14.28571429,0.0,4.918032787,0.0,25.0,0.0,1.886792453,7.142857143,4.761904762,2.830188679,0.0,0.0,3.092783505,0.0
510,성동구,202005,3.296703297,2.597402597,0.0,0.0,1.639344262,0.0,0.0,0.0,3.773584906,7.142857143,0.0,4.716981132,0.0,0.0,2.06185567,0.0
511,성동구,202006,3.296703297,1.298701299,0.0,0.0,1.639344262,0.0,0.0,25.0,5.660377358,7.142857143,14.28571429,1.886792453,0.0,0.0,3.092783505,25.0
512,성동구,202007,4.395604396,1.948051948,14.28571429,0.0,3.278688525,0.0,0.0,0.0,5.660377358,7.142857143,9.523809524,5.660377358,50.0,0.0,4.639175258,0.0
513,성동구,202008,3.296703297,4.545454545,0.0,0.0,0.0,0.0,0.0,0.0,5.660377358,7.142857143,0.0,0.943396226,0.0,25.0,2.835051546,0.0
514,성동구,202009,3.296703297,1.948051948,0.0,9.090909091,3.278688525,0.0,0.0,0.0,5.660377358,0.0,0.0,1.886792453,0.0,0.0,2.835051546,0.0
515,성동구,202010,4.395604396,1.298701299,0.0,9.090909091,3.278688525,0.0,0.0,0.0,1.886792453,14.28571429,0.0,0.943396226,50.0,0.0,3.608247423,0.0
516,성동구,202011,4.395604396,5.194805195,0.0,0.0,6.557377049,0.0,0.0,0.0,1.886792453,7.142857143,0.0,3.773584906,0.0,0.0,2.577319588,0.0
517,성동구,202012,1.098901099,5.844155844,0.0,18.18181818,3.278688525,25.0,0.0,0.0,1.886792453,0.0,0.0,1.886792453,0.0,0.0,3.092783505,0.0
518,성동구,202101,1.098901099,4.545454545,0.0,0.0,1.639344262,0.0,0.0,0.0,3.773584906,7.142857143,4.761904762,3.773584906,0.0,0.0,3.350515464,0.0
519,성동구,202102,3.296703297,3.246753247,0.0,0.0,1.639344262,0.0,0.0,0.0,0.0,0.0,9.523809524,2.830188679,0.0,25.0,4.12371134,0.0
520,성동구,202103,5.494505495,4.545454545,0.0,9.090909091,3.278688525,0.0,0.0,0.0,7.547169811,0.0,0.0,3.773584906,0.0,0.0,3.865979381,0.0
521,성동구,202104,1.098901099,6.493506494,0.0,0.0,3.278688525,0.0,0.0,0.0,3.773584906,7.142857143,9.523809524,5.660377358,0.0,0.0,3.865979381,0.0
522,성동구,202105,2.197802198,3.246753247,0.0,0.0,0.0,0.0,0.0,0.0,1.886792453,0.0,0.0,2.830188679,0.0,0.0,6.443298969,0.0
523,성동구,202106,4.395604396,1.298701299,0.0,9.090909091,0.0,0.0,0.0,0.0,1.886792453,0.0,0.0,4.716981132,0.0,25.0,3.092783505,25.0
524,성동구,202107,4.395604396,2.597402597,0.0,9.090909091,6.557377049,25.0,0.0,0.0,3.773584906,7.142857143,0.0,3.773584906,0.0,0.0,2.577319588,0.0
525,성동구,202108,4.395604396,8.441558442,0.0,0.0,3.278688525,0.0,25.0,0.0,5.660377358,0.0,4.761904762,1.886792453,0.0,0.0,2.319587629,0.0
526,성동구,202109,3.296703297,7.142857143,0.0,0.0,6.557377049,0.0,0.0,0.0,1.886792453,0.0,0.0,1.886792453,0.0,0.0,3.608247423,0.0
527,성동구,202110,3.296703297,0.0,14.28571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257731959,0.0
540,성북구,202002,8.064516129,2.645502646,0.0,2.43902439,4.545454545,0.0,0.0,0.0,0.0,6.666666667,3.846153846,1.470588235,0.0,11.11111111,1.643835616,0.0
541,성북구,202003,1.612903226,5.82010582,0.0,0.0,1.515151515,0.0,0.0,0.0,5.263157895,6.666666667,3.846153846,1.470588235,0.0,0.0,3.561643836,0.0
542,성북구,202004,3.225806452,2.645502646,14.28571429,4.87804878,6.060606061,0.0,0.0,0.0,2.631578947,0.0,3.846153846,3.676470588,0.0,0.0,1.643835616,0.0
543,성북구,202005,0.0,2.645502646,0.0,2.43902439,1.515151515,0.0,0.0,0.0,5.263157895,0.0,3.846153846,4.411764706,0.0,11.11111111,3.561643836,0.0
544,성북구,202006,1.612903226,2.116402116,0.0,4.87804878,6.060606061,0.0,0.0,0.0,0.0,0.0,0.0,2.205882353,0.0,11.11111111,1.917808219,0.0
545,성북구,202007,1.612903226,2.116402116,0.0,2.43902439,1.515151515,0.0,0.0,0.0,0.0,0.0,0.0,2.941176471,0.0,0.0,3.561643836,0.0
546,성북구,202008,0.0,3.174603175,0.0,0.0,6.060606061,0.0,0.0,0.0,5.263157895,0.0,3.846153846,4.411764706,0.0,0.0,4.109589041,6.25
547,성북구,202009,1.612903226,4.232804233,0.0,2.43902439,1.515151515,0.0,0.0,0.0,5.263157895,0.0,3.846153846,2.941176471,0.0,11.11111111,1.917808219,6.25
548,성북구,202010,1.612903226,1.587301587,0.0,4.87804878,3.03030303,0.0,0.0,50.0,2.631578947,6.666666667,7.692307692,2.205882353,0.0,0.0,3.561643836,12.5
549,성북구,202011,3.225806452,2.645502646,0.0,7.317073171,3.03030303,0.0,100.0,0.0,2.631578947,0.0,3.846153846,5.882352941,0.0,0.0,3.561643836,0.0
550,성북구,202012,4.838709677,7.407407407,14.28571429,19.51219512,10.60606061,0.0,0.0,0.0,5.263157895,6.666666667,3.846153846,11.02941176,0.0,22.22222222,9.04109589,12.5
551,성북구,202101,0.0,1.058201058,0.0,2.43902439,1.515151515,0.0,0.0,0.0,0.0,0.0,7.692307692,2.205882353,0.0,0.0,2.465753425,0.0
552,성북구,202102,3.225806452,1.058201058,14.28571429,0.0,3.03030303,0.0,0.0,0.0,0.0,0.0,0.0,0.735294118,0.0,0.0,3.287671233,0.0
553,성북구,202103,1.612903226,2.645502646,0.0,2.43902439,3.03030303,0.0,0.0,0.0,2.631578947,0.0,0.0,3.676470588,0.0,0.0,0.821917808,0.0
554,성북구,202104,4.838709677,5.82010582,14.28571429,2.43902439,6.060606061,0.0,0.0,0.0,2.631578947,13.33333333,0.0,6.617647059,0.0,0.0,3.835616438,6.25
555,성북구,202105,6.451612903,2.116402116,14.28571429,0.0,4.545454545,0.0,0.0,0.0,2.631578947,6.666666667,0.0,6.617647059,0.0,0.0,2.739726027,0.0
556,성북구,202106,3.225806452,2.645502646,0.0,0.0,0.0,0.0,0.0,0.0,7.894736842,13.33333333,0.0,3.676470588,0.0,11.11111111,1.917808219,6.25
557,성북구,202107,3.225806452,2.645502646,0.0,0.0,3.03030303,0.0,0.0,0.0,7.894736842,0.0,7.692307692,0.735294118,0.0,0.0,2.739726027,0.0
558,성북구,202108,6.451612903,1.587301587,0.0,0.0,1.515151515,0.0,0.0,0.0,0.0,0.0,11.53846154,2.941176471,0.0,0.0,1.917808219,0.0
559,성북구,202109,6.451612903,3.174603175,0.0,2.43902439,1.515151515,0.0,0.0,0.0,2.631578947,6.666666667,3.846153846,2.941176471,0.0,0.0,3.01369863,6.25
560,성북구,202110,0.0,0.529100529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.846153846,0.0,0.0,0.0,1.095890411,0.0
573,송파구,202002,0.0,2.767527675,10.0,6.451612903,1.492537313,0.0,0.0,0.0,0.0,0.0,0.0,3.246753247,0.0,0.0,2.368421053,0.0
574,송파구,202003,5.434782609,4.05904059,20.0,6.451612903,2.985074627,0.0,0.0,0.0,3.092783505,0.0,2.127659574,3.246753247,0.0,0.0,3.157894737,0.0
575,송파구,202004,2.173913043,1.47601476,0.0,0.0,2.23880597,8.333333333,25.0,0.0,1.030927835,0.0,4.255319149,0.649350649,0.0,0.0,2.763157895,0.0
576,송파구,202005,3.260869565,3.505535055,0.0,0.0,2.23880597,0.0,25.0,14.28571429,3.092783505,0.0,0.0,1.948051948,0.0,0.0,1.447368421,0.0
577,송파구,202006,5.434782609,3.32103321,0.0,6.451612903,0.746268657,0.0,0.0,14.28571429,3.092783505,0.0,0.0,1.948051948,0.0,0.0,2.5,0.0
578,송파구,202007,5.434782609,2.029520295,0.0,0.0,1.492537313,0.0,0.0,0.0,3.092783505,0.0,2.127659574,1.948051948,0.0,50.0,2.5,0.0
579,송파구,202008,2.173913043,2.029520295,0.0,0.0,7.462686567,0.0,0.0,0.0,5.154639175,0.0,6.382978723,1.948051948,0.0,0.0,2.894736842,0.0
580,송파구,202009,4.347826087,2.398523985,0.0,0.0,3.731343284,16.66666667,0.0,0.0,3.092783505,6.666666667,2.127659574,1.298701299,0.0,0.0,2.105263158,0.0
581,송파구,202010,2.173913043,2.767527675,10.0,6.451612903,1.492537313,0.0,0.0,0.0,5.154639175,0.0,4.255319149,5.194805195,0.0,0.0,3.947368421,0.0
582,송파구,202011,3.260869565,4.42804428,0.0,0.0,0.746268657,0.0,0.0,14.28571429,2.06185567,0.0,2.127659574,3.896103896,0.0,0.0,3.552631579,0.0
583,송파구,202012,3.260869565,3.32103321,0.0,0.0,2.23880597,0.0,0.0,0.0,2.06185567,0.0,0.0,3.246753247,0.0,0.0,3.289473684,0.0
584,송파구,202101,3.260869565,1.84501845,0.0,0.0,0.746268657,8.333333333,0.0,0.0,0.0,0.0,2.127659574,1.948051948,0.0,0.0,2.631578947,0.0
585,송파구,202102,3.260869565,2.21402214,20.0,9.677419355,2.23880597,8.333333333,0.0,0.0,1.030927835,0.0,6.382978723,2.597402597,0.0,0.0,2.894736842,25.0
586,송파구,202103,3.260869565,4.05904059,0.0,3.225806452,3.731343284,0.0,0.0,0.0,8.24742268,6.666666667,4.255319149,4.545454545,0.0,0.0,4.342105263,0.0
587,송파구,202104,6.52173913,4.243542435,0.0,6.451612903,8.208955224,0.0,25.0,14.28571429,2.06185567,26.66666667,4.255319149,7.142857143,0.0,0.0,3.947368421,0.0
588,송파구,202105,2.173913043,3.505535055,0.0,0.0,2.23880597,0.0,0.0,0.0,0.0,6.666666667,6.382978723,5.194805195,50.0,0.0,4.078947368,25.0
589,송파구,202106,4.347826087,4.05904059,10.0,0.0,3.731343284,8.333333333,0.0,0.0,2.06185567,6.666666667,2.127659574,3.246753247,0.0,0.0,2.763157895,0.0
590,송파구,202107,3.260869565,2.398523985,0.0,0.0,1.492537313,0.0,0.0,14.28571429,7.216494845,0.0,4.255319149,1.298701299,0.0,0.0,2.894736842,0.0
591,송파구,202108,1.086956522,3.136531365,0.0,0.0,2.985074627,8.333333333,0.0,0.0,3.092783505,6.666666667,6.382978723,3.246753247,0.0,0.0,3.289473684,25.0
592,송파구,202109,1.086956522,3.874538745,0.0,3.225806452,4.47761194,0.0,0.0,28.57142857,5.154639175,6.666666667,4.255319149,2.597402597,50.0,50.0,2.894736842,25.0
593,송파구,202110,2.173913043,0.36900369,0.0,0.0,0.0,8.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.921052632,0.0
606,양천구,202002,0.0,1.041666667,0.0,0.0,1.219512195,14.28571429,0.0,9.090909091,0.0,0.0,0.0,1.630434783,0.0,0.0,3.084832905,0.0
607,양천구,202003,3.703703704,2.604166667,28.57142857,0.0,6.097560976,0.0,0.0,0.0,3.846153846,0.0,0.0,2.717391304,0.0,0.0,2.313624679,0.0
608,양천구,202004,3.703703704,2.604166667,0.0,0.0,4.87804878,0.0,0.0,9.090909091,11.53846154,0.0,3.448275862,3.804347826,0.0,0.0,1.542416452,0.0
609,양천구,202005,0.0,2.604166667,0.0,12.5,1.219512195,0.0,7.692307692,0.0,1.923076923,0.0,0.0,0.0,0.0,0.0,2.313624679,0.0
610,양천구,202006,3.703703704,2.604166667,0.0,0.0,1.219512195,0.0,23.07692308,0.0,1.923076923,0.0,0.0,1.630434783,0.0,0.0,2.827763496,11.11111111
611,양천구,202007,0.0,2.083333333,0.0,6.25,3.658536585,0.0,0.0,27.27272727,1.923076923,4.166666667,0.0,5.434782609,0.0,0.0,1.799485861,0.0
612,양천구,202008,3.703703704,2.604166667,14.28571429,0.0,1.219512195,0.0,0.0,0.0,0.0,0.0,3.448275862,2.173913043,0.0,0.0,3.341902314,11.11111111
613,양천구,202009,3.703703704,2.083333333,0.0,6.25,1.219512195,0.0,0.0,9.090909091,0.0,4.166666667,0.0,2.173913043,0.0,0.0,1.799485861,11.11111111
614,양천구,202010,3.703703704,4.166666667,0.0,6.25,3.658536585,0.0,7.692307692,0.0,0.0,0.0,6.896551724,4.347826087,0.0,0.0,3.856041131,0.0
615,양천구,202011,11.11111111,7.8125,14.28571429,12.5,2.43902439,0.0,0.0,0.0,3.846153846,4.166666667,3.448275862,5.434782609,100.0,0.0,3.856041131,0.0
616,양천구,202012,3.703703704,4.6875,0.0,0.0,3.658536585,14.28571429,0.0,0.0,0.0,0.0,3.448275862,2.717391304,0.0,0.0,2.313624679,0.0
617,양천구,202101,3.703703704,2.604166667,0.0,0.0,3.658536585,14.28571429,0.0,0.0,3.846153846,0.0,0.0,0.543478261,0.0,0.0,1.542416452,0.0
618,양천구,202102,0.0,2.083333333,0.0,12.5,2.43902439,0.0,0.0,0.0,1.923076923,0.0,3.448275862,1.630434783,0.0,0.0,2.827763496,0.0
619,양천구,202103,0.0,2.083333333,0.0,0.0,0.0,0.0,0.0,0.0,1.923076923,0.0,3.448275862,3.804347826,0.0,0.0,3.856041131,0.0
620,양천구,202104,0.0,2.083333333,0.0,0.0,6.097560976,14.28571429,0.0,0.0,3.846153846,4.166666667,10.34482759,3.260869565,0.0,0.0,2.05655527,0.0
621,양천구,202105,0.0,3.125,0.0,0.0,1.219512195,0.0,0.0,0.0,1.923076923,4.166666667,17.24137931,2.173913043,0.0,0.0,3.084832905,11.11111111
622,양천구,202106,11.11111111,4.6875,0.0,0.0,6.097560976,0.0,0.0,0.0,0.0,4.166666667,3.448275862,1.630434783,0.0,0.0,2.570694087,11.11111111
623,양천구,202107,3.703703704,10.9375,14.28571429,6.25,14.63414634,14.28571429,30.76923077,27.27272727,13.46153846,8.333333333,13.79310345,12.5,0.0,33.33333333,12.33933162,0.0
624,양천구,202108,7.407407407,4.6875,14.28571429,0.0,2.43902439,0.0,15.38461538,0.0,3.846153846,4.166666667,3.448275862,1.630434783,0.0,0.0,2.827763496,0.0
625,양천구,202109,7.407407407,5.208333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.166666667,3.448275862,3.804347826,0.0,0.0,3.856041131,11.11111111
626,양천구,202110,0.0,1.041666667,0.0,0.0,0.0,0.0,0.0,9.090909091,0.0,0.0,0.0,0.543478261,0.0,0.0,0.257069409,0.0
639,영등포구,202002,2.941176471,0.675675676,0.0,0.0,1.62601626,0.0,0.0,0.0,3.03030303,5.263157895,1.739130435,1.136363636,0.0,0.0,2.417962003,25.0
640,영등포구,202003,1.470588235,2.702702703,0.0,0.0,0.81300813,0.0,0.0,0.0,0.0,5.263157895,2.608695652,7.386363636,0.0,0.0,1.554404145,25.0
641,영등포구,202004,0.0,4.054054054,0.0,3.448275862,5.691056911,7.142857143,0.0,0.0,6.060606061,0.0,3.47826087,7.386363636,0.0,0.0,3.281519862,0.0
642,영등포구,202005,0.0,1.351351351,0.0,0.0,4.87804878,0.0,0.0,15.38461538,1.515151515,0.0,4.347826087,1.704545455,0.0,0.0,2.417962003,0.0
643,영등포구,202006,5.882352941,2.027027027,0.0,3.448275862,2.43902439,28.57142857,0.0,0.0,4.545454545,5.263157895,1.739130435,2.840909091,0.0,0.0,2.763385147,0.0
644,영등포구,202007,5.882352941,2.702702703,0.0,0.0,0.81300813,7.142857143,0.0,0.0,0.0,0.0,0.869565217,2.272727273,0.0,0.0,2.590673575,0.0
645,영등포구,202008,1.470588235,3.378378378,18.18181818,0.0,1.62601626,0.0,0.0,7.692307692,7.575757576,0.0,2.608695652,2.272727273,0.0,16.66666667,2.936096718,0.0
646,영등포구,202009,0.0,3.378378378,27.27272727,0.0,1.62601626,14.28571429,0.0,0.0,3.03030303,5.263157895,3.47826087,3.409090909,0.0,16.66666667,4.14507772,0.0
647,영등포구,202010,2.941176471,4.72972973,0.0,0.0,4.87804878,0.0,0.0,0.0,3.03030303,0.0,2.608695652,1.704545455,0.0,16.66666667,2.936096718,0.0
648,영등포구,202011,1.470588235,2.702702703,0.0,0.0,3.25203252,7.142857143,0.0,0.0,7.575757576,0.0,7.826086957,2.272727273,0.0,0.0,3.626943005,0.0
649,영등포구,202012,1.470588235,2.702702703,0.0,10.34482759,4.06504065,0.0,0.0,0.0,1.515151515,0.0,5.217391304,6.25,0.0,0.0,3.454231434,0.0
650,영등포구,202101,0.0,1.351351351,0.0,3.448275862,4.06504065,0.0,0.0,0.0,1.515151515,0.0,1.739130435,2.272727273,0.0,0.0,1.727115717,0.0
651,영등포구,202102,1.470588235,2.027027027,0.0,3.448275862,0.0,7.142857143,0.0,0.0,0.0,0.0,1.739130435,1.136363636,0.0,0.0,2.417962003,0.0
652,영등포구,202103,2.941176471,4.054054054,0.0,3.448275862,2.43902439,0.0,0.0,15.38461538,1.515151515,0.0,3.47826087,2.272727273,0.0,0.0,2.763385147,0.0
653,영등포구,202104,2.941176471,4.054054054,0.0,3.448275862,3.25203252,0.0,0.0,0.0,3.03030303,5.263157895,4.347826087,5.113636364,0.0,0.0,3.281519862,0.0
654,영등포구,202105,11.76470588,3.378378378,9.090909091,0.0,3.25203252,7.142857143,0.0,7.692307692,6.060606061,5.263157895,7.826086957,3.409090909,0.0,0.0,4.663212435,0.0
655,영등포구,202106,2.941176471,6.756756757,0.0,10.34482759,2.43902439,0.0,0.0,0.0,3.03030303,5.263157895,2.608695652,3.409090909,100.0,0.0,3.281519862,0.0
656,영등포구,202107,1.470588235,2.027027027,0.0,0.0,7.317073171,0.0,0.0,7.692307692,1.515151515,0.0,1.739130435,3.409090909,0.0,0.0,3.281519862,0.0
657,영등포구,202108,2.941176471,1.351351351,9.090909091,3.448275862,1.62601626,0.0,0.0,7.692307692,3.03030303,0.0,2.608695652,1.136363636,0.0,16.66666667,3.10880829,0.0
658,영등포구,202109,4.411764706,2.702702703,0.0,3.448275862,4.06504065,0.0,0.0,7.692307692,1.515151515,5.263157895,0.869565217,1.704545455,0.0,0.0,3.454231434,0.0
659,영등포구,202110,2.941176471,0.675675676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.345423143,0.0
672,용산구,202002,3.271028037,3.267973856,0.0,5.555555556,1.724137931,66.66666667,0.0,2.5,4.255319149,0.0,9.523809524,1.639344262,0.0,0.0,3.716216216,0.0
673,용산구,202003,0.934579439,2.287581699,0.0,2.777777778,1.724137931,0.0,0.0,5.0,2.127659574,0.0,0.0,1.639344262,0.0,0.0,2.702702703,0.0
674,용산구,202004,3.271028037,2.614379085,0.0,2.777777778,3.448275862,0.0,0.0,0.0,6.382978723,16.66666667,4.761904762,0.0,0.0,0.0,3.040540541,0.0
675,용산구,202005,2.336448598,1.307189542,0.0,8.333333333,1.724137931,33.33333333,0.0,5.0,6.382978723,0.0,0.0,0.0,0.0,0.0,1.689189189,0.0
676,용산구,202006,3.271028037,3.921568627,0.0,0.0,1.724137931,0.0,8.333333333,0.0,2.127659574,0.0,9.523809524,3.278688525,0.0,0.0,2.364864865,0.0
677,용산구,202007,2.803738318,2.614379085,0.0,0.0,1.724137931,0.0,0.0,7.5,0.0,8.333333333,0.0,4.918032787,0.0,0.0,1.689189189,100.0
678,용산구,202008,3.738317757,5.22875817,0.0,0.0,5.172413793,0.0,0.0,0.0,0.0,0.0,4.761904762,3.278688525,0.0,0.0,1.689189189,0.0
679,용산구,202009,4.205607477,1.633986928,20.0,2.777777778,1.724137931,0.0,0.0,0.0,4.255319149,8.333333333,4.761904762,4.918032787,0.0,20.0,3.378378378,0.0
680,용산구,202010,4.205607477,3.594771242,0.0,5.555555556,5.172413793,0.0,8.333333333,2.5,2.127659574,8.333333333,4.761904762,3.278688525,0.0,0.0,2.364864865,0.0
681,용산구,202011,5.140186916,3.267973856,0.0,0.0,0.0,0.0,0.0,2.5,4.255319149,16.66666667,0.0,6.557377049,0.0,0.0,6.081081081,0.0
682,용산구,202012,1.401869159,3.921568627,0.0,0.0,5.172413793,0.0,0.0,5.0,2.127659574,8.333333333,4.761904762,4.918032787,0.0,20.0,4.391891892,0.0
683,용산구,202101,2.803738318,3.594771242,0.0,2.777777778,0.0,0.0,41.66666667,0.0,0.0,0.0,0.0,6.557377049,0.0,0.0,3.716216216,0.0
684,용산구,202102,3.271028037,3.267973856,0.0,2.777777778,0.0,0.0,0.0,5.0,2.127659574,0.0,0.0,1.639344262,0.0,0.0,2.027027027,0.0
685,용산구,202103,3.738317757,1.307189542,0.0,0.0,5.172413793,0.0,0.0,5.0,0.0,0.0,4.761904762,4.918032787,0.0,0.0,1.351351351,0.0
686,용산구,202104,5.607476636,4.248366013,20.0,5.555555556,3.448275862,0.0,0.0,5.0,2.127659574,8.333333333,0.0,1.639344262,0.0,0.0,4.054054054,0.0
687,용산구,202105,3.738317757,3.594771242,0.0,5.555555556,13.79310345,0.0,0.0,7.5,4.255319149,0.0,0.0,1.639344262,0.0,0.0,3.378378378,0.0
688,용산구,202106,2.803738318,4.248366013,0.0,8.333333333,3.448275862,0.0,0.0,2.5,4.255319149,0.0,4.761904762,1.639344262,0.0,0.0,4.391891892,0.0
689,용산구,202107,2.803738318,2.614379085,0.0,0.0,5.172413793,0.0,8.333333333,12.5,2.127659574,0.0,4.761904762,1.639344262,0.0,0.0,2.364864865,0.0
690,용산구,202108,1.401869159,3.921568627,0.0,5.555555556,5.172413793,0.0,0.0,0.0,2.127659574,0.0,4.761904762,3.278688525,0.0,0.0,4.72972973,0.0
691,용산구,202109,3.271028037,1.960784314,0.0,0.0,0.0,0.0,0.0,2.5,2.127659574,16.66666667,9.523809524,1.639344262,0.0,0.0,5.067567568,0.0
692,용산구,202110,0.46728972,0.980392157,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,1.639344262,0.0,0.0,1.013513514,0.0
705,은평구,202002,0.0,2.45398773,0.0,0.0,1.98019802,0.0,0.0,0.0,1.923076923,4.545454545,7.692307692,2.923976608,0.0,0.0,1.291512915,0.0
706,은평구,202003,6.451612903,6.134969325,0.0,0.0,4.95049505,0.0,0.0,33.33333333,13.46153846,9.090909091,7.692307692,13.4502924,0.0,0.0,7.011070111,0.0
707,은평구,202004,0.0,1.226993865,0.0,0.0,2.97029703,0.0,0.0,0.0,7.692307692,0.0,0.0,2.923976608,0.0,0.0,2.029520295,0.0
708,은평구,202005,3.225806452,3.680981595,0.0,25.0,1.98019802,0.0,0.0,0.0,3.846153846,0.0,3.846153846,1.754385965,0.0,0.0,2.767527675,0.0
709,은평구,202006,6.451612903,1.840490798,0.0,0.0,0.0,0.0,0.0,0.0,5.769230769,9.090909091,11.53846154,2.339181287,0.0,20.0,3.136531365,0.0
710,은평구,202007,3.225806452,1.840490798,0.0,0.0,1.98019802,0.0,0.0,0.0,1.923076923,0.0,3.846153846,1.754385965,0.0,0.0,2.21402214,0.0
711,은평구,202008,3.225806452,3.680981595,0.0,0.0,1.98019802,0.0,0.0,0.0,5.769230769,4.545454545,0.0,2.923976608,0.0,0.0,4.243542435,0.0
712,은평구,202009,0.0,3.067484663,0.0,0.0,2.97029703,40.0,0.0,0.0,0.0,4.545454545,3.846153846,1.169590643,0.0,0.0,1.47601476,0.0
713,은평구,202010,6.451612903,1.840490798,0.0,0.0,1.98019802,0.0,0.0,0.0,1.923076923,4.545454545,0.0,1.754385965,0.0,0.0,2.21402214,0.0
714,은평구,202011,0.0,1.840490798,0.0,25.0,0.0,0.0,0.0,0.0,1.923076923,0.0,0.0,5.847953216,0.0,0.0,2.398523985,0.0
715,은평구,202012,0.0,2.45398773,0.0,0.0,6.930693069,20.0,50.0,0.0,1.923076923,0.0,7.692307692,4.093567251,0.0,0.0,3.32103321,0.0
716,은평구,202101,6.451612903,2.45398773,0.0,0.0,1.98019802,0.0,0.0,0.0,1.923076923,0.0,0.0,0.584795322,0.0,0.0,3.136531365,0.0
717,은평구,202102,3.225806452,1.840490798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21402214,0.0
718,은평구,202103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.545454545,0.0,1.754385965,0.0,0.0,1.10701107,0.0
719,은평구,202104,3.225806452,4.294478528,0.0,25.0,1.98019802,0.0,0.0,0.0,0.0,4.545454545,3.846153846,4.093567251,0.0,0.0,2.95202952,0.0
720,은평구,202105,3.225806452,4.294478528,0.0,0.0,2.97029703,0.0,0.0,0.0,5.769230769,0.0,3.846153846,3.50877193,0.0,20.0,2.398523985,0.0
721,은평구,202106,3.225806452,1.840490798,0.0,25.0,2.97029703,20.0,0.0,0.0,5.769230769,9.090909091,0.0,0.0,0.0,0.0,4.79704797,0.0
722,은평구,202107,0.0,3.067484663,0.0,0.0,1.98019802,0.0,0.0,0.0,0.0,0.0,3.846153846,0.0,0.0,0.0,2.21402214,0.0
723,은평구,202108,6.451612903,3.067484663,0.0,0.0,2.97029703,0.0,0.0,0.0,0.0,0.0,3.846153846,2.923976608,0.0,0.0,2.95202952,0.0
724,은평구,202109,0.0,3.680981595,0.0,0.0,1.98019802,0.0,0.0,0.0,5.769230769,4.545454545,3.846153846,2.923976608,0.0,0.0,3.136531365,0.0
725,은평구,202110,0.0,0.613496933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73800738,0.0
738,종로구,202002,4.375,2.645502646,0.0,0.0,0.0,0.0,0.0,5.555555556,5.882352941,0.0,14.81481481,3.333333333,0.0,0.0,4.428904429,0.0
739,종로구,202003,1.875,3.174603175,0.0,0.0,2.702702703,0.0,0.0,5.555555556,5.882352941,0.0,3.703703704,3.333333333,0.0,0.0,3.03030303,0.0
740,종로구,202004,3.125,2.116402116,0.0,14.28571429,6.756756757,0.0,0.0,5.555555556,0.0,0.0,0.0,6.666666667,0.0,50.0,1.864801865,0.0
741,종로구,202005,1.25,3.703703704,0.0,14.28571429,4.054054054,20.0,0.0,2.777777778,5.882352941,0.0,3.703703704,0.0,0.0,0.0,1.864801865,0.0
742,종로구,202006,5.0,1.587301587,0.0,0.0,2.702702703,0.0,0.0,2.777777778,3.921568627,0.0,3.703703704,6.666666667,0.0,0.0,3.496503497,0.0
